ZCTA5CE10,AFFGEOID10,GEOID10,ALAND10,AWATER10,group
58007,8600000US58007,58007,126166966,0,7
29006,8600000US29006,29006,373946399,6908529,7
49319,8600000US49319,49319,225297398,5340641,7
63379,8600000US63379,63379,350953064,3775134,7
31516,8600000US31516,31516,391987136,34319821,7
36590,8600000US36590,36590,9010,0,7
27017,8600000US27017,27017,277781170,2790280,7
36602,8600000US36602,36602,2362176,0,7
59442,8600000US59442,59442,2202093530,22118096,7
27332,8600000US27332,27332,271982835,6075936,7
27340,8600000US27340,27340,146352,0,7
59725,8600000US59725,59725,5619630444,21905281,7
57341,8600000US57341,57341,654100345,1565349,7
63738,8600000US63738,63738,743236,5189,7
59727,8600000US59727,59727,715554996,877457,7
57346,8600000US57346,57346,133729434,5887016,7
63746,8600000US63746,63746,3265025,0,7
47941,8600000US47941,47941,2051687,0,7
43153,8600000US43153,43153,136611418,6053,7
49626,8600000US49626,49626,3600522,842559,7
59936,8600000US59936,59936,2379924180,67077056,7
64072,8600000US64072,64072,2254085,464224,7
57719,8600000US57719,57719,428209207,3574431,7
61848,8600000US61848,61848,2003491,0,7
29455,8600000US29455,29455,277394494,28511123,7
43525,8600000US43525,43525,2945088,0,7
49780,8600000US49780,49780,775496452,8087124,7
37380,8600000US37380,37380,339111038,7423976,7
82801,8600000US82801,82801,1693199303,1259803,7
49782,8600000US49782,49782,188271396,5116284,7
33616,8600000US33616,33616,9844195,2113031,7
43531,8600000US43531,43531,446557,0,7
22807,8600000US22807,22807,1122582,36839,7
57741,8600000US57741,57741,4565352,0,7
43535,8600000US43535,43535,62108154,0,7
29461,8600000US29461,29461,421462013,28664643,7
39730,8600000US39730,39730,652114859,3739657,7
32807,8600000US32807,32807,20938460,563024,7
52168,8600000US52168,52168,417415,0,7
39740,8600000US39740,39740,215307057,270924,7
30906,8600000US30906,30906,218749659,3680557,7
36115,8600000US36115,36115,1533308,0,7
39745,8600000US39745,39745,135777923,154489,7
47142,8600000US47142,47142,95821518,2082455,7
39747,8600000US39747,39747,391473081,380202,7
32814,8600000US32814,32814,3420356,1087900,7
52206,8600000US52206,52206,73245915,0,7
47567,8600000US47567,47567,296602965,5579826,7
29010,8600000US29010,29010,534716084,1566719,7
58018,8600000US58018,58018,186467258,0,7
29014,8600000US29014,29014,426284219,363176,7
63383,8600000US63383,63383,410861682,3570132,7
36604,8600000US36604,36604,6834988,0,7
37015,8600000US37015,37015,397976402,8690096,7
58029,8600000US58029,58029,107772546,465987,7
43015,8600000US43015,43015,323657864,10007184,7
47584,8600000US47584,47584,381336,545,7
27025,8600000US27025,27025,254672724,1543539,7
59456,8600000US59456,59456,970675964,51589602,7
57018,8600000US57018,57018,211717028,3875214,7
56519,8600000US56519,56519,245326994,215532,7
63385,8600000US63385,63385,173603148,301510,7
53094,8600000US53094,53094,232280019,4239848,7
33415,8600000US33415,33415,19173958,48324,7
59730,8600000US59730,59730,1743631628,4524930,7
37166,8600000US37166,37166,400830939,29702641,7
61524,8600000US61524,61524,616779,0,7
59732,8600000US59732,59732,358417104,828238,7
49631,8600000US49631,49631,384403353,11399843,7
33418,8600000US33418,33418,120671733,569561,7
31787,8600000US31787,31787,228534257,2214055,7
59739,8600000US59739,59739,2498662361,46649616,7
63770,8600000US63770,63770,4957502,0,7
47954,8600000US47954,47954,173856766,79331,7
43202,8600000US43202,43202,6501622,153626,7
58562,8600000US58562,58562,755586337,9573917,7
33620,8600000US33620,33620,2296955,14344,7
43541,8600000US43541,43541,1008158,0,7
64083,8600000US64083,64083,73770030,982853,7
37388,8600000US37388,37388,239914546,10611721,7
57750,8600000US57750,57750,712688147,1518325,7
37394,8600000US37394,37394,299436,0,7
57751,8600000US57751,57751,176657733,112797,7
29468,8600000US29468,29468,193491382,94819396,7
37397,8600000US37397,37397,422526305,5999884,7
58568,8600000US58568,58568,1202833841,767558,7
58569,8600000US58569,58569,361477880,104544,7
22827,8600000US22827,22827,353225677,2378057,7
49807,8600000US49807,49807,543512549,31538693,7
64092,8600000US64092,64092,15051746,1170265,7
27709,8600000US27709,27709,1011972,8545,7
57761,8600000US57761,57761,1387333736,3214695,7
31001,8600000US31001,31001,453343822,7751058,7
52210,8600000US52210,52210,90408048,54596,7
31006,8600000US31006,31006,470066020,3046862,7
60641,8600000US60641,60641,10468216,0,2
47167,8600000US47167,47167,552614177,3708704,7
39759,8600000US39759,39759,840409069,7608270,7
39762,8600000US39762,39762,1479758,0,7
48921,8600000US48921,48921,922940,96581,7
52219,8600000US52219,52219,1194124,0,7
47170,8600000US47170,47170,412354315,5305669,7
56223,8600000US56223,56223,302518732,382589,7
52232,8600000US52232,52232,47498297,19164,7
61236,8600000US61236,61236,3860172,144362,7
63387,8600000US63387,63387,241598,3640,7
49335,8600000US49335,49335,2456217,0,7
33147,8600000US33147,33147,18772209,435778,7
59463,8600000US59463,59463,590244446,0,7
29020,8600000US29020,29020,589286546,14005042,7
31525,8600000US31525,31525,254294123,6462547,7
29030,8600000US29030,29030,235050119,10305310,7
61243,8600000US61243,61243,70557864,0,7
59471,8600000US59471,59471,2449132170,7840365,7
57030,8600000US57030,57030,389010039,1012321,7
31533,8600000US31533,31533,165310710,11517957,7
59474,8600000US59474,59474,1829397324,25136195,7
53105,8600000US53105,53105,407924329,6406582,7
33431,8600000US33431,33431,23010373,2029911,7
59745,8600000US59745,59745,451776455,1268715,7
58362,8600000US58362,58362,83278118,631676,7
57361,8600000US57361,57361,7462931,0,7
43205,8600000US43205,43205,6144054,52912,7
47963,8600000US47963,47963,268018963,3618386,7
63784,8600000US63784,63784,2201298,0,7
47968,8600000US47968,47968,63224567,2848,7
37183,8600000US37183,37183,206062605,265212,7
59754,8600000US59754,59754,771333747,350496,7
57762,8600000US57762,57762,274091956,850549,7
29474,8600000US29474,29474,290792407,284004,7
53557,8600000US53557,53557,14609738,459096,7
43553,8600000US43553,43553,423935,0,7
29479,8600000US29479,29479,241054850,2867739,7
64102,8600000US64102,64102,797712,0,7
57779,8600000US57779,57779,102563058,153134,7
43555,8600000US43555,43555,1063190,0,7
43557,8600000US43557,43557,114501992,298455,7
57783,8600000US57783,57783,608379340,417052,7
49835,8600000US49835,49835,244514491,26628511,7
57785,8600000US57785,57785,1544513781,5239731,7
60645,8600000US60645,60645,5847010,0,2
36262,8600000US36262,36262,231797061,66683,7
59008,8600000US59008,59008,263558914,1891031,7
52241,8600000US52241,52241,30767996,103310,7
36264,8600000US36264,36264,610725459,1319641,7
63039,8600000US63039,63039,9914167,22379,7
52249,8600000US52249,52249,131160362,0,7
31021,8600000US31021,31021,620123963,7806538,7
59012,8600000US59012,59012,668154092,139924,7
36266,8600000US36266,36266,462616253,2652973,7
36268,8600000US36268,36268,243108794,3978864,7
63045,8600000US63045,63045,4637049,425357,7
63047,8600000US63047,63047,567836,0,7
47226,8600000US47226,47226,268283,0,7
31023,8600000US31023,31023,734663722,10486130,7
29037,8600000US29037,29037,174068040,4727781,7
59479,8600000US59479,59479,1679372233,325876,7
33156,8600000US33156,33156,35149291,2364878,7
59486,8600000US59486,59486,1419104350,38092141,7
61258,8600000US61258,61258,888721,0,7
59489,8600000US59489,59489,1636057130,13873309,7
56541,8600000US56541,56541,5183711,3691,7
57041,8600000US57041,57041,7709918,0,7
33157,8600000US33157,33157,38383440,665044,7
61263,8600000US61263,61263,781594,0,7
43032,8600000US43032,43032,126538,0,7
58057,8600000US58057,58057,233242528,0,7
47977,8600000US47977,47977,216296633,244835,7
37185,8600000US37185,37185,598957891,39882371,7
49646,8600000US49646,49646,574808527,14446128,7
57375,8600000US57375,57375,377496756,104262,7
58372,8600000US58372,58372,276764463,3058880,7
43212,8600000US43212,43212,9295864,165146,7
22206,8600000US22206,22206,5290522,5728,7
63828,8600000US63828,63828,2537453,0,7
37190,8600000US37190,37190,379647419,156872,7
33442,8600000US33442,33442,17391024,2482360,7
30536,8600000US30536,30536,399562885,339310,7
35769,8600000US35769,35769,162220864,65359321,7
39425,8600000US39425,39425,499000330,170065,7
55932,8600000US55932,55932,131701798,45127,7
46766,8600000US46766,46766,52477713,161745,7
48627,8600000US48627,48627,562697,0,7
51242,8600000US51242,51242,1181065,0,7
51244,8600000US51244,51244,778428,0,7
32583,8600000US32583,32583,374143300,28746381,7
46771,8600000US46771,46771,3057297,31284,7
42141,8600000US42141,42141,718965632,22307550,7
55944,8600000US55944,55944,150805862,67761,7
59018,8600000US59018,59018,541366139,125414,7
31024,8600000US31024,31024,869769867,38227108,7
59022,8600000US59022,59022,431511558,187696,7
60652,8600000US60652,60652,12987868,0,6
59024,8600000US59024,59024,1297929747,10959576,7
36272,8600000US36272,36272,873063967,3572277,7
63053,8600000US63053,63053,65553,0,7
60654,8600000US60654,60654,1574555,0,1
52315,8600000US52315,52315,75003645,0,7
36274,8600000US36274,36274,473113030,2563440,7
59032,8600000US59032,59032,1095073662,1641237,7
49027,8600000US49027,49027,1105549,31409,7
47247,8600000US47247,47247,304373,0,7
32909,8600000US32909,32909,113448957,297551,7
31030,8600000US31030,31030,450995615,3470720,7
36616,8600000US36616,36616,18103,0,7
57047,8600000US57047,57047,38182364,0,7
57049,8600000US57049,57049,36641974,3865953,7
57050,8600000US57050,57050,103561153,2171638,7
58064,8600000US58064,58064,408519804,331970,7
57054,8600000US57054,57054,298622980,957422,7
57057,8600000US57057,57057,74555487,258586,7
59522,8600000US59522,59522,2303795820,9371874,7
61560,8600000US61560,61560,85783510,21266900,7
33445,8600000US33445,33445,20826694,290275,7
61562,8600000US61562,61562,70325,0,7
61564,8600000US61564,61564,742193,0,7
57386,8600000US57386,57386,140167899,572726,7
22311,8600000US22311,22311,3985447,15872,7
31815,8600000US31815,31815,644631970,3833440,7
33458,8600000US33458,33458,55994197,3007607,7
43222,8600000US43222,43222,3601557,165950,7
57421,8600000US57421,57421,102347025,261870,7
27504,8600000US27504,27504,234085447,1308248,7
30548,8600000US30548,30548,100280610,921637,7
42167,8600000US42167,42167,535796408,4714630,7
46785,8600000US46785,46785,63165763,102282,7
46791,8600000US46791,46791,39376419,133053,7
32612,8600000US32612,32612,2114532,310044,7
42210,8600000US42210,42210,372917029,3338698,7
35805,8600000US35805,35805,23704299,333292,7
39443,8600000US39443,39443,682134929,8252088,7
39451,8600000US39451,39451,700603696,6914807,7
51350,8600000US51350,51350,112104256,0,7
36280,8600000US36280,36280,319870787,320020,7
59035,8600000US59035,59035,195460629,1387998,7
47250,8600000US47250,47250,536617775,2775879,7
31032,8600000US31032,31032,392843371,1837383,7
59038,8600000US59038,59038,2262356288,15441078,7
52337,8600000US52337,52337,70714334,0,7
59041,8600000US59041,59041,509552694,3572479,7
59043,8600000US59043,59043,1056590528,176922,7
63080,8600000US63080,63080,675075546,932207,7
60707,8600000US60707,60707,9344804,0,3
60712,8600000US60712,60712,6888787,0,2
63087,8600000US63087,63087,34256783,106321,7
31046,8600000US31046,31046,193744942,2262009,7
31047,8600000US31047,31047,186130575,3243413,7
32949,8600000US32949,32949,42077850,7257697,7
57061,8600000US57061,57061,561796,0,7
37050,8600000US37050,37050,131384196,4703563,7
47649,8600000US47649,47649,111267007,623347,7
29061,8600000US29061,29061,230562327,3801526,7
63459,8600000US63459,63459,359117934,7039613,7
27109,8600000US27109,27109,501901,0,7
56560,8600000US56560,56560,409942728,0,7
56565,8600000US56565,56565,74545969,0,7
58075,8600000US58075,58075,645061454,374699,7
36701,8600000US36701,36701,672795855,7706106,7
27201,8600000US27201,27201,342167,10102,7
63467,8600000US63467,63467,547673,0,7
31555,8600000US31555,31555,382076710,2748027,7
31556,8600000US31556,31556,1202933,85751,7
61316,8600000US61316,61316,4100429,0,7
61317,8600000US61317,61317,8460306,0,7
59820,8600000US59820,59820,1030474504,3445157,7
29324,8600000US29324,29324,567780,32402,7
49665,8600000US49665,49665,406876102,2643381,7
31827,8600000US31827,31827,391664389,2801159,7
27511,8600000US27511,27511,30350705,561855,7
61605,8600000US61605,61605,10734588,0,7
29325,8600000US29325,29325,399974811,2135956,7
53151,8600000US53151,53151,46014738,396857,7
59825,8600000US59825,59825,1341992437,2265057,7
61610,8600000US61610,61610,10880380,946012,7
59828,8600000US59828,59828,431743451,883819,7
29335,8600000US29335,29335,230592593,2050741,7
60546,8600000US60546,60546,10029531,48393,3
51355,8600000US51355,51355,6366548,4686145,7
32625,8600000US32625,32625,219472010,96204217,7
32626,8600000US32626,32626,528742455,7782630,7
39452,8600000US39452,39452,1461706270,15990856,7
51364,8600000US51364,51364,167034885,0,7
46808,8600000US46808,46808,27736375,192647,7
55982,8600000US55982,55982,77795057,0,7
32640,8600000US32640,32640,541107182,133857762,7
39462,8600000US39462,39462,139965475,1598309,7
42261,8600000US42261,42261,762752146,8718437,7
51441,8600000US51441,51441,40168897,98018,7
47281,8600000US47281,47281,144209974,2506378,7
47282,8600000US47282,47282,832989,0,7
63102,8600000US63102,63102,3864680,1261237,7
56287,8600000US56287,56287,1143474,1268,7
63103,8600000US63103,63103,5592214,0,7
59053,8600000US59053,59053,1524277619,2930659,7
56294,8600000US56294,56294,666887,8054,7
63105,8600000US63105,63105,6883617,0,7
31061,8600000US31061,31061,612543092,23753732,7
59064,8600000US59064,59064,386359629,4184317,7
63107,8600000US63107,63107,6218036,0,7
60910,8600000US60910,60910,1298843,288090,7
31064,8600000US31064,31064,653680882,9443349,7
37058,8600000US37058,37058,464786574,30591511,7
33174,8600000US33174,33174,7983887,343595,7
36726,8600000US36726,36726,679258324,21626819,7
61323,8600000US61323,61323,456242,0,7
37061,8600000US37061,37061,249202511,14199,7
36728,8600000US36728,36728,234200124,3820726,7
57076,8600000US57076,57076,320591621,198748,7
61328,8600000US61328,61328,1261054,0,7
59538,8600000US59538,59538,6651176327,137734052,7
61331,8600000US61331,61331,71553,0,7
61335,8600000US61335,61335,54046920,64607,7
61340,8600000US61340,61340,1324493,0,7
37064,8600000US37064,37064,462446835,686579,7
31565,8600000US31565,31565,333626819,50349870,7
59829,8600000US59829,59829,1934767559,8714088,7
58426,8600000US58426,58426,356093604,4130754,7
29340,8600000US29340,29340,422207343,5114545,7
63866,8600000US63866,63866,16514593,53637,7
63868,8600000US63868,63868,4115282,0,7
33477,8600000US33477,33477,17506784,4117232,7
59834,8600000US59834,59834,190287012,1347950,7
37219,8600000US37219,37219,548332,0,7
22448,8600000US22448,22448,10893057,1443998,7
31906,8600000US31906,31906,17793908,6560,7
59840,8600000US59840,59840,1213995640,6897757,7
29349,8600000US29349,29349,201801358,7618648,7
59842,8600000US59842,59842,331838877,291591,7
39465,8600000US39465,39465,342162047,3685094,7
51444,8600000US51444,51444,422243,0,7
48662,8600000US48662,48662,120533024,169388,7
42276,8600000US42276,42276,522176431,2850214,7
35903,8600000US35903,35903,174606076,6504729,7
60564,8600000US60564,60564,41651963,426128,5
39470,8600000US39470,39470,1134093367,10543078,7
56001,8600000US56001,56001,296664853,3923123,7
30631,8600000US30631,30631,501556381,1960467,7
35907,8600000US35907,35907,57676922,7191205,7
60603,8600000US60603,60603,375295,0,1
60606,8600000US60606,60606,661667,0,1
48710,8600000US48710,48710,1076945,0,7
63109,8600000US63109,63109,9248826,176916,7
59069,8600000US59069,59069,906039554,2498555,7
36344,8600000US36344,36344,332952562,2543769,7
60919,8600000US60919,60919,90280430,9598,7
60920,8600000US60920,60920,5098986,0,7
63113,8600000US63113,63113,6574098,0,7
59076,8600000US59076,59076,30791802,0,7
31076,8600000US31076,31076,310462775,5051548,7
59077,8600000US59077,59077,1410646450,1199869,7
60932,8600000US60932,60932,1917883,0,7
56308,8600000US56308,56308,403685536,97058564,7
47337,8600000US47337,47337,477786,0,7
49074,8600000US49074,49074,183834,0,7
43055,8600000US43055,43055,292176742,2218650,7
29078,8600000US29078,29078,321408740,3964187,7
36750,8600000US36750,36750,296154695,1043421,7
61346,8600000US61346,61346,462232,0,7
29080,8600000US29080,29080,342755116,353564,7
47720,8600000US47720,47720,143885709,1110282,7
56589,8600000US56589,56589,638817792,55779832,7
53003,8600000US53003,53003,1213076,0,7
63544,8600000US63544,63544,316955680,503110,7
49434,8600000US49434,49434,144361,818312,7
36758,8600000US36758,36758,226381237,1297896,7
49436,8600000US49436,49436,80980638,18805954,7
27239,8600000US27239,27239,390741097,6782346,7
36761,8600000US36761,36761,666795252,4700181,7
49686,8600000US49686,49686,311440010,75014543,7
33486,8600000US33486,33486,14138874,71704,7
63879,8600000US63879,63879,59424232,234371,7
27525,8600000US27525,27525,239595786,752411,7
59845,8600000US59845,59845,1180431865,6348145,7
33498,8600000US33498,33498,18954196,0,7
59846,8600000US59846,59846,533574667,679388,7
57466,8600000US57466,57466,363585453,14024576,7
58452,8600000US58452,58452,4189432,0,7
57468,8600000US57468,57468,202140782,3901284,7
59853,8600000US59853,59853,674747800,15628258,7
37309,8600000US37309,37309,98350718,4872875,7
37310,8600000US37310,37310,109247899,4693514,7
39479,8600000US39479,39479,328158858,567385,7
42323,8600000US42323,42323,5205518,13578,7
46915,8600000US46915,46915,6150667,0,7
39482,8600000US39482,39482,510250515,1343210,7
